TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
14288601401328,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/features/data/testserver
14288601408187,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/features/data/cmake
14288601416388,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/linux-icc-k1om
14288601423170,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/freebsd-clang
14288601429689,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/linux-g++-32
14288601436051,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/wasm-emscripten
14288601442596,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/common
14288601492772,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/common/integrity
14288601499697,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/common/posix
14288601506084,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/common/c89
14288601512270,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/common/nacl
14288601519776,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/common/winrt_winphone
14288601531493,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/common/winrt_winphone/ass
14288601541458,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/common/winrt_winphone/man
14288601549962,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/common/winrt_winphone/man
14288601556883,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/common/qnx
14288601563004,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/common/bsd
14288601569688,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/common/rtems
14288601575726,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/common/mac
14288601581900,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/common/android
14288601587980,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/common/uikit
14288601596935,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/common/uikit/GLES2
14288601603052,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/common/aix
14288601609229,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/macx-ios-clang
14288601620124,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/macx-ios-clang/features
14288601626690,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/qnx-aarch64le-qcc
14288601633377,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/macx-icc
14288601641535,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/linux-clang-libc++
14288601648101,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/netbsd-g++
14288601654316,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/linux-lsb-g++
14288601660562,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/linux-clang-32
14288601667015,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/winrt-x64-msvc2015
14288601673239,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/win32-msvc
14288601679563,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/macx-clang
14288601687585,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/winrt-x86-msvc2019
14288601694146,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/aix-g++-64
14288601700281,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/qnx-x86-64-qcc
14288601706510,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/macx-xcode
14288601714259,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/cygwin-g++
14288601720758,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/linux-clang-libc++-32
14288601726942,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/android-clang
14288601733140,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/haiku-g++
14288601739567,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/qnx-x86-qcc
14288601746084,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/integrity-armv8-rcar
14288601752456,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/modules
14288601780267,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/macx-watchos-clang
14288601788051,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/linux-g++-64
14288601794611,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/winrt-x86-msvc2015
14288601800885,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/solaris-g++
14288601806902,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/lynxos-g++
14288601813148,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/winrt-arm64-msvc2019
14288601819720,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/qnx-armle-v7-qcc
14288601826029,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/win32-icc-k1om
14288601832215,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/linux-llvm
14288601838721,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/macx-g++
14288601846295,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/linux-aarch64-gnu-g++
14288601852611,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/linux-icc
14288601858675,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/solaris-cc-64
14288601864819,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/linux-icc-32
14288601871161,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/freebsd-g++
14288601877250,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/integrity-x86
14288601883667,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/solaris-cc-stlport
14288601890140,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/linux-clang
14288601896794,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices
14288601993099,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-tinkerboard
14288601999917,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-arm-generic
14288602006532,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-emu-g++
14288602013026,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-jetson-tk1-
14288602019629,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-imx53qsb-g+
14288602025992,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-snowball-g+
14288602032525,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-rasp-pi3-vc
14288602038770,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-arm-hisilic
14288602045167,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-tegra2-g++
14288602051473,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/common
14288602059780,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/integrity-armv8-S
14288602066107,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/integrity-armv8-d
14288602072550,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-rcar-h2-g++
14288602078675,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-mipsel-broa
14288602086317,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-imx8-g++
14288602092600,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-rasp-pi2-g+
14288602098821,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-imx7-g++
14288602105157,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-colibri-vf-
14288602111556,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-jetson-tx1-
14288602117854,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-imx6-g++
14288602124276,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-jetson-tk1-
14288602130584,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-sh4-stmicro
14288602137289,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/freebsd-generic-c
14288602143625,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-beagleboard
14288602149973,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-archos-gen8
14288602156181,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-odroid-xu3-
14288602162864,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-drive-cx-g+
14288602169078,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-sh4-stmicro
14288602175462,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-rasp-pi4-v3
14288602183389,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-rasp-pi3-g+
14288602189837,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-arm-trident
14288602196179,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-nuc-g++
14288602202509,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-mipsel-ci20
14288602208642,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/integrity-armv8-m
14288602215079,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-generic-g++
14288602221398,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/freebsd-rasp-pi-c
14288602227458,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-arm-amlogic
14288602234587,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-rcar-m3-g++
14288602241084,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/devices/linux-rasp-pi-g++
14288602247491,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/winrt-arm-msvc2017
14288602253645,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/unsupported
14288602279815,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/unsupported/vxworks-simpe
14288602286606,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/unsupported/linux-host-g+
14288602292915,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/unsupported/linux-scratch
14288602299082,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/unsupported/vxworks-ppc-g
14288602305325,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/unsupported/qnx-X11-g++
14288602311783,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/unsupported/nacl-g++
14288602318219,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/unsupported/vxworks-ppc-d
14288602324349,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/unsupported/vxworks-simpe
14288602330708,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/unsupported/nacl64-g++
14288602337150,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/darwin-g++
14288602343435,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/linux-icc-64
14288602349734,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/hpuxi-g++-64
14288602356246,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/winrt-arm-msvc2019
14288602362676,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/solaris-cc-64-stlport
14288602368889,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/solaris-cc
14288602375032,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/winrt-x64-msvc2017
14288602381457,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/integrity-armv7-imx6
14288602388038,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/win32-g++
14288602394501,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/win32-clang-g++
14288602400907,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/win32-arm64-msvc2017
14288602407727,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/solaris-g++-64
14288602414247,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/hurd-g++
14288602420492,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/dummy
14288602426653,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/winrt-arm-msvc2015
14288602432947,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/aix-g++
14288602439638,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/openbsd-g++
14288602445941,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/mkspecs/linux-g++
14288602452256,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml
14288602478392,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org
14288602486847,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde
14288602533758,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde/kconfig
14288602541115,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde/purpose
14288602553387,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde/purpose/reviewboard
14288602560745,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde/purpose/phabricator
14288602567654,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde/prison
14288602577353,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde/prison/scanner
14288602584647,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde/charts
14288602593976,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde/qqc2desktopstyle
14288602602869,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde/qqc2desktopstyle/priv
14288602609767,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde/sonnet
14288602617117,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde/kcoreaddons
14288602624373,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde/bluezqt
14288602631849,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde/analitza
14288602639455,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde/newstuff
14288602653385,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde/newstuff/private
14288602665802,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde/newstuff/private/entr
14288602673934,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde/userfeedback
14288602680694,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde/runnermodel
14288602687253,120228,0,1,0,0,1,0,1,/usr/lib/x86_64-linux-gnu/qt5/qml/org/kde/plasma
